agent_ID,parameters_ID,stockout,CV,order_cost,leadtime,mean_gap,time
1,1,10,0.4,80,0.0,2.0653335845724663,16.193243698279062
2,1,10,0.4,80,0.0,0.03686451112965729,16.33303168217341
3,1,10,0.4,80,0.0,1.4834982870969013,16.175852580865225
4,1,10,0.4,80,0.0,1.4829959565469453,16.165468736489615
5,1,10,0.4,80,0.0,0.030741814603104545,16.365220268567402
6,1,10,0.4,80,0.0,0.03682956911752622,16.31267129977544
7,1,10,0.4,80,0.0,0.0401475601647869,16.390609550476075
8,1,10,0.4,80,0.0,0.026752368293968806,16.419879500071207
9,1,10,0.4,80,0.0,0.02615024261004384,16.330452835559846
10,1,10,0.4,80,0.0,0.044757337641381255,16.31059433221817
11,1,10,0.4,80,0.0,0.026923249595152667,16.345406850179035
12,1,10,0.4,80,0.0,0.05247544301696587,16.332552349567415
13,1,10,0.4,80,0.0,0.03595819185747933,16.411894702911376
14,1,10,0.4,80,0.0,0.03085373665877263,16.324427731831868
15,1,10,0.4,80,0.0,0.027867675022743878,16.319766501585644
16,1,10,0.4,80,0.0,1.483056602718391,16.263360865910848
17,1,10,0.4,80,0.0,0.033963988528541565,16.32794926961263
18,1,10,0.4,80,0.0,0.04071947969170285,16.324296764532725
19,1,10,0.4,80,0.0,0.046183060314682806,16.31653414964676
20,1,10,0.4,80,0.0,0.0311080910780152,16.42870341539383
21,2,25,0.4,80,0.0,0.03186983420045765,16.409608681996662
22,2,25,0.4,80,0.0,0.023604035591114934,16.414718814690907
23,2,25,0.4,80,0.0,0.03519679570842398,16.378691514333088
24,2,25,0.4,80,0.0,0.08414607703479106,16.400193881988525
25,2,25,0.4,80,0.0,0.02812439171775816,16.33947321573893
26,2,25,0.4,80,0.0,0.02746158527695154,16.346163765589395
27,2,25,0.4,80,0.0,0.027649169094443475,16.475867414474486
28,2,25,0.4,80,0.0,0.058437899319380336,16.28450409968694
29,2,25,0.4,80,0.0,0.0424889931328251,16.34594269990921
30,2,25,0.4,80,0.0,0.02487019737294794,16.347920183340708
31,2,25,0.4,80,0.0,0.04617499539596381,16.30565988222758
32,2,25,0.4,80,0.0,4.848096156342631,16.188142534097036
33,2,25,0.4,80,0.0,0.042882396792150224,16.435957566897073
34,2,25,0.4,80,0.0,0.06214797563504095,16.322559118270874
35,2,25,0.4,80,0.0,0.03671652054386714,16.32267384926478
36,2,25,0.4,80,0.0,4.847993237901463,16.242185751597088
37,2,25,0.4,80,0.0,0.025223537294691845,16.313326982657113
38,2,25,0.4,80,0.0,0.04092532176186896,16.405750501155854
39,2,25,0.4,80,0.0,0.028733366478285838,16.36670346657435
40,2,25,0.4,80,0.0,0.05239541906475417,16.368566115697224
41,3,50,0.4,80,0.0,10.294273289803911,16.173876734574637
42,3,50,0.4,80,0.0,0.02283746605581124,16.329698431491853
43,3,50,0.4,80,0.0,0.02567045051511989,16.384365514914194
44,3,50,0.4,80,0.0,0.03683309103982763,16.33937344948451
45,3,50,0.4,80,0.0,0.043180840731405205,16.366232550144197
46,3,50,0.4,80,0.0,10.293517877074244,16.204058516025544
47,3,50,0.4,80,0.0,0.08077443388226452,16.469894166787466
48,3,50,0.4,80,0.0,0.06305200468008378,16.41495513121287
49,3,50,0.4,80,0.0,0.027763868203953955,16.374248850345612
50,3,50,0.4,80,0.0,0.024534108717586513,16.468855532010398
51,3,50,0.4,80,0.0,10.294892010012626,16.230505800247194
52,3,50,0.4,80,0.0,0.028553596647442753,16.374815066655476
53,3,50,0.4,80,0.0,0.027312618973776126,16.367596483230592
54,3,50,0.4,80,0.0,0.05281448869768084,16.48404471476873
55,3,50,0.4,80,0.0,10.294341264592354,16.20532728433609
56,3,50,0.4,80,0.0,0.02762850301458148,16.45551266670227
57,3,50,0.4,80,0.0,0.027859677909550812,16.45684700012207
58,3,50,0.4,80,0.0,0.07163495171231085,16.434151685237886
59,3,50,0.4,80,0.0,0.029506819809965286,16.350721983114877
60,3,50,0.4,80,0.0,0.022927034760455624,16.36212043364843
61,4,100,0.4,80,0.0,20.933819956277226,16.209748351573943
62,4,100,0.4,80,0.0,0.0337195329459704,16.422361715634665
63,4,100,0.4,80,0.0,0.045542703066177644,16.373865151405333
64,4,100,0.4,80,0.0,0.03385827111378831,16.34152113199234
65,4,100,0.4,80,0.0,0.04636869597759637,16.382111966609955
66,4,100,0.4,80,0.0,0.029171670402344828,16.343461449941
67,4,100,0.4,80,0.0,0.03559007438735088,16.3176150004069
68,4,100,0.4,80,0.0,0.07385553724371471,16.329615132013956
