agent_ID,parameters_ID,stockout,CV,order_cost,mean_gap,time
1,1,5,0.2,80,0.019536059683463523,16.851978751023612
2,1,5,0.2,80,0.03313633300366475,16.61088001728058
3,1,5,0.2,80,0.02721250750783311,16.644936350981393
4,1,5,0.2,80,0.025921148397260393,16.7398179491361
5,1,5,0.2,80,0.03996220505466887,16.737922402222953
6,1,5,0.2,80,36.638314699465006,16.409273064136507
7,1,5,0.2,80,0.06583584170894341,16.572452199459075
8,1,5,0.2,80,0.06167405413280251,16.580904666582743
9,1,5,0.2,80,0.030386784126393295,16.623348263899484
10,1,5,0.2,80,0.04201409277064089,16.734955219427743
11,1,5,0.2,80,0.04352629787754971,16.626817802588146
12,1,5,0.2,80,0.019936319945257783,16.639948066075643
13,1,5,0.2,80,0.023550907008040817,16.662663598855335
14,1,5,0.2,80,0.07124692836088499,16.713616832097372
15,1,5,0.2,80,0.03459193677019169,16.670981335639954
16,1,5,0.2,80,0.0812090432895002,16.69578351577123
17,1,5,0.2,80,36.640183904247415,16.381192032496134
18,1,5,0.2,80,0.02722928570478066,16.682143115997313
19,1,5,0.2,80,0.048135249104872865,16.664216049512227
20,1,5,0.2,80,0.027395489584562793,16.688789482911428
21,2,5,0.4,80,0.03738900370504497,16.718738083044688
22,2,5,0.4,80,1.9431921191964765,16.515048833688102
23,2,5,0.4,80,35.54202332150029,16.492095832029978
24,2,5,0.4,80,0.02319476315984184,16.716522999604543
25,2,5,0.4,80,35.545669660450955,16.489557480812074
26,2,5,0.4,80,0.07018459124923583,16.75340654850006
27,2,5,0.4,80,0.023806505472786645,16.680838982264202
28,2,5,0.4,80,0.018939074994144017,16.739228769143423
29,2,5,0.4,80,0.02500807927482213,16.744969248771667
30,2,5,0.4,80,0.11634377554156512,16.710162150859833
31,2,5,0.4,80,0.07118247463680501,16.68858598470688
32,2,5,0.4,80,0.12134071356964912,16.73267148335775
33,2,5,0.4,80,0.05366552352768903,16.720127948125203
34,2,5,0.4,80,0.056164891331966914,16.761395100752512
35,2,5,0.4,80,0.07357714197682654,16.73393856684367
36,2,5,0.4,80,0.01662342307552621,16.741938932736716
37,2,5,0.4,80,0.10091575430800498,16.730976736545564
38,2,5,0.4,80,0.018125499501516654,16.76418168147405
39,2,5,0.4,80,0.011561426015161165,16.686890200773874
40,2,5,0.4,80,0.12372435958557908,16.684830498695373
41,3,10,0.2,80,0.039026490582179614,16.76452431678772
42,3,10,0.2,80,0.06871817092552006,16.72008453210195
43,3,10,0.2,80,0.12700103902852014,16.725197064876557
44,3,10,0.2,80,0.06733844543242273,16.698802932103476
45,3,10,0.2,80,0.030928696895332515,16.767448198795318
46,3,10,0.2,80,0.09156731932042038,16.774187048276264
47,3,10,0.2,80,0.038692540356827586,16.798619318008424
48,3,10,0.2,80,0.05664907296900556,16.68890304962794
49,3,10,0.2,80,70.78825339792152,16.462625817457834
50,3,10,0.2,80,0.025741316153181665,16.754688664277396
51,3,10,0.2,80,0.043852681158345494,16.67648276487986
52,3,10,0.2,80,0.09694247796098254,16.694035013516743
53,3,10,0.2,80,70.7948303528635,16.593586484591167
54,3,10,0.2,80,0.03112866765649635,16.76208024819692
55,3,10,0.2,80,0.022082241613564833,16.777553113301597
56,3,10,0.2,80,0.12625949656011323,16.69487659931183
57,3,10,0.2,80,0.09058718565738942,16.763807900746663
58,3,10,0.2,80,0.02688445102149131,16.737130784988402
59,3,10,0.2,80,0.07921668826482164,16.763000118732453
60,3,10,0.2,80,70.79018918662457,16.488443168004355
61,4,10,0.4,80,0.04401687081970665,16.728267816702523
62,4,10,0.4,80,0.06646053801388153,16.723148715496063
63,4,10,0.4,80,0.11444208148335124,16.698772585392
64,4,10,0.4,80,0.09106096803234305,16.78231774965922
65,4,10,0.4,80,0.013850128829125086,16.762586883703868
66,4,10,0.4,80,0.049557274967443034,16.90585331519445
67,4,10,0.4,80,0.11507693248996473,16.696981147925058
68,4,10,0.4,80,0.035486506806063293,16.900325616200764
69,4,10,0.4,80,0.05225065356410528,16.756704517205556
70,4,10,0.4,80,0.06392738388059857,16.75450119972229
71,4,10,0.4,80,0.05906658971311351,16.730840516090392
72,4,10,0.4,80,0.00987085664682565,16.775928767522178
73,4,10,0.4,80,0.011673371782408086,16.95824116865794
74,4,10,0.4,80,0.012637440438660373,16.779745364189147
75,4,10,0.4,80,0.07927849732713198,16.795656053225198
76,4,10,0.4,80,0.03969556789729695,16.713959952195484
77,4,10,0.4,80,0.007810044794713173,16.804260031382242
78,4,10,0.4,80,0.013942274370795354,16.931710167725882
79,4,10,0.4,80,0.09730663066371838,16.85442323287328
80,4,10,0.4,80,0.012796089948065784,16.855838636557262
81,5,5,0.2,360,0.057439677705103366,16.818279099464416
82,5,5,0.2,360,0.06663527570350605,16.921835215886436
83,5,5,0.2,360,0.04166926523573181,16.79675409793854
84,5,5,0.2,360,0.030262139986537175,16.886598451932272
85,5,5,0.2,360,0.03669780497248015,16.79307913382848
86,5,5,0.2,360,0.030934089257714088,16.7165842016538
87,5,5,0.2,360,0.030806133094761507,16.716118784745536
88,5,5,0.2,360,0.07454577310448497,16.756980617841084
89,5,5,0.2,360,0.0750889866784277,16.755099296569824
90,5,5,0.2,360,0.029324703472208245,16.71060774723689
91,5,5,0.2,360,0.039557787569233165,16.76854386727015
92,5,5,0.2,360,0.021126253222917085,16.715745182832084
93,5,5,0.2,360,0.04664381850626355,16.80857753356298
94,5,5,0.2,360,0.03694499312344149,16.9721800327301
95,5,5,0.2,360,0.029793425594361354,16.853644800186157
