agent_ID,parameters_ID,stockout,CV,order_cost,leadtime,mean_gap,time
1,1,5,0.2,80,0.0,0.03350548297449217,18.546069184939068
2,1,5,0.2,80,0.0,0.02108168172873561,18.539076232910155
3,1,5,0.2,80,0.0,0.03058249461462069,18.53352081378301
4,1,5,0.2,80,0.0,0.029689173287251243,18.573990849653878
5,1,5,0.2,80,0.0,0.026584354458749748,18.58557938337326
6,1,5,0.2,80,0.0,0.02131363789792042,18.517103850841522
7,1,5,0.2,80,0.0,36.63956891373144,18.32036428451538
8,1,5,0.2,80,0.0,0.030118169380891117,18.610069648424783
9,1,5,0.2,80,0.0,0.021045837570827144,18.556194349129996
10,1,5,0.2,80,0.0,0.061840631763360625,18.593796650568645
11,1,5,0.2,80,0.0,36.64073113302936,18.32056751648585
12,1,5,0.2,80,0.0,0.019171162300969363,18.632885233561197
13,1,5,0.2,80,0.0,0.023110775823662066,18.651087148984274
14,1,5,0.2,80,0.0,0.017825719237444766,18.58509244918823
15,1,5,0.2,80,0.0,0.021197418689547692,18.61492218573888
16,1,5,0.2,80,0.0,0.022553327076014148,18.5744135816892
17,1,5,0.2,80,0.0,0.025210049876765655,18.560447601477303
18,1,5,0.2,80,0.0,0.02712761598070724,18.548415199915567
19,1,5,0.2,80,0.0,0.037913109046323175,18.58198971748352
20,1,5,0.2,80,0.0,0.021854783044018954,18.53833613395691
21,2,5,0.4,80,0.0,0.018604477091225393,18.6346964319547
22,2,5,0.4,80,0.0,0.023903284650355638,18.640682582060496
23,2,5,0.4,80,0.0,0.00900496151707905,18.558003616333007
24,2,5,0.4,80,0.0,35.54069209039164,18.3815935810407
25,2,5,0.4,80,0.0,0.00882449594156368,18.57872325181961
26,2,5,0.4,80,0.0,35.544869944795565,18.277039849758147
27,2,5,0.4,80,0.0,0.010474111815464359,18.534533516565958
28,2,5,0.4,80,0.0,0.020803796661267693,18.594346435864768
29,2,5,0.4,80,0.0,0.03015384518650521,18.5307621161143
30,2,5,0.4,80,0.0,0.009342469783663264,18.691545534133912
31,2,5,0.4,80,0.0,0.02080010811351841,18.558270168304443
32,2,5,0.4,80,0.0,0.01598874884233301,18.610169235865275
33,2,5,0.4,80,0.0,0.03039682033321764,18.55662618080775
34,2,5,0.4,80,0.0,0.010994527471861984,18.689543918768564
35,2,5,0.4,80,0.0,0.0063898343788989075,18.560257164637246
36,2,5,0.4,80,0.0,35.53173242447186,18.29377415180206
37,2,5,0.4,80,0.0,0.018040737972988802,18.629557732741038
38,2,5,0.4,80,0.0,0.02403130149199976,18.666389083862306
39,2,5,0.4,80,0.0,0.013682379588358053,18.59338180224101
40,2,5,0.4,80,0.0,0.014113839107405202,18.595303432146707
41,3,10,0.2,80,0.0,0.022363872282768323,18.7433375676473
42,3,10,0.2,80,0.0,0.02149145091938221,18.651285183429717
43,3,10,0.2,80,0.0,0.03107990607046968,18.610036901632945
44,3,10,0.2,80,0.0,0.023328948279969383,18.527086881796517
45,3,10,0.2,80,0.0,0.046392360765381446,18.621793750921885
46,3,10,0.2,80,0.0,0.05220516542517134,18.525659346580504
47,3,10,0.2,80,0.0,0.0230849149056617,18.596481402715046
48,3,10,0.2,80,0.0,0.040024953365846036,18.560523366928102
49,3,10,0.2,80,0.0,0.03653638065199422,18.632224369049073
50,3,10,0.2,80,0.0,0.051282702487291866,18.72534914811452
51,3,10,0.2,80,0.0,0.02915074134893254,18.67868145306905
52,3,10,0.2,80,0.0,0.01960523701678352,18.616978534062703
53,3,10,0.2,80,0.0,0.02636178500187531,18.667012802759807
54,3,10,0.2,80,0.0,0.04114383926119751,18.6355162024498
55,3,10,0.2,80,0.0,0.017983435367083342,18.654685485363007
56,3,10,0.2,80,0.0,0.0448154293857272,18.64525806903839
57,3,10,0.2,80,0.0,0.020440248957501204,18.658928116162617
58,3,10,0.2,80,0.0,0.020406334898086177,18.640197134017946
59,3,10,0.2,80,0.0,0.04184901211195854,18.61356746753057
60,3,10,0.2,80,0.0,0.036211242960370836,18.656069831053415
61,4,10,0.4,80,0.0,0.02623553350567105,18.659039715925854
62,4,10,0.4,80,0.0,0.019582987309298857,18.632786746819814
63,4,10,0.4,80,0.0,0.009370352238875414,18.536992049217226
64,4,10,0.4,80,0.0,0.01922975664176921,18.601962065696718
65,4,10,0.4,80,0.0,0.009494819190679557,18.525623083114624
66,4,10,0.4,80,0.0,0.019975621452607856,18.629995715618133
67,4,10,0.4,80,0.0,0.023354852449271817,18.62592053413391
68,4,10,0.4,80,0.0,0.009397773733357468,18.642213451862336
69,4,10,0.4,80,0.0,0.02116164354706506,18.65155754884084
70,4,10,0.4,80,0.0,0.034838482651574666,18.64836138089498
71,4,10,0.4,80,0.0,0.044813553245052144,18.613957250118254
72,4,10,0.4,80,0.0,0.019785125063448837,18.571142081419627
73,4,10,0.4,80,0.0,0.011829525169558179,18.65756288369497
74,4,10,0.4,80,0.0,0.02269791480852863,18.64942886829376
75,4,10,0.4,80,0.0,0.0274437091936434,18.674049985408782
76,4,10,0.4,80,0.0,0.03624457375872238,18.60593149662018
77,4,10,0.4,80,0.0,0.03379457199100011,18.666671748956045
78,4,10,0.4,80,0.0,0.024020236110223133,18.649402034282684
79,4,10,0.4,80,0.0,0.01961786754916886,18.63041248321533
80,4,10,0.4,80,0.0,0.07512060777670719,18.514008049170176
81,5,5,0.2,360,0.0,0.025074507430396475,18.61204485098521
82,5,5,0.2,360,0.0,0.02908301497976594,18.703541481494902
83,5,5,0.2,360,0.0,0.02512160256340389,18.649894479910532
