agent_ID,parameters_ID,stockout,CV,order_cost,leadtime,mean_gap,time
42,3,10,0.4,80,2.0,0.05289870906576526,16.522095433870952
43,3,10,0.4,80,2.0,0.03400986922349987,16.368663616975148
44,3,10,0.4,80,2.0,0.04163085945841351,16.36211086511612
45,3,10,0.4,80,2.0,0.037479217917533766,16.324299518267313
46,3,10,0.4,80,2.0,0.043332117654658005,16.64968790213267
47,3,10,0.4,80,2.0,0.053244013699182795,16.32919943332672
48,3,10,0.4,80,2.0,0.03342650052088942,17.39868643283844
49,3,10,0.4,80,2.0,0.046647373117717314,16.413192335764567
50,3,10,0.4,80,2.0,0.05257700697886985,16.43568983475367
51,3,10,0.4,80,2.0,0.04782877420701962,16.22756814956665
52,3,10,0.4,80,2.0,0.03984960706330306,16.555707482496896
53,3,10,0.4,80,2.0,0.04721256210531893,16.748965899149578
54,3,10,0.4,80,2.0,0.03042601437885403,16.773322753111522
55,3,10,0.4,80,2.0,0.046773103908876706,17.887390581766763
56,3,10,0.4,80,2.0,0.04531691619980618,17.33858400185903
57,3,10,0.4,80,2.0,0.045001797655213685,16.621289416154227
58,3,10,0.4,80,2.0,56.33509009379416,15.967587284247081
59,3,10,0.4,80,2.0,0.0658203633524691,15.982676283518474
60,3,10,0.4,80,2.0,0.049058424437405504,16.030632066726685
61,4,10,0.4,80,4.0,0.4488473732061238,15.970219933986664
62,4,10,0.4,80,4.0,1.1465830620389148,15.972782746950786
63,4,10,0.4,80,4.0,0.05378012899183815,16.044636285305025
64,4,10,0.4,80,4.0,0.0619694136137166,16.013916881879172
65,4,10,0.4,80,4.0,0.026550237817808436,16.037841165065764
66,4,10,0.4,80,4.0,0.06001317008861842,16.061610666910806
67,4,10,0.4,80,4.0,0.028750827551305768,16.020788033803303
68,4,10,0.4,80,4.0,0.035826462251180115,16.081834264596303
69,4,10,0.4,80,4.0,0.05316747993248716,16.04475379784902
70,4,10,0.4,80,4.0,6.587877167305651,16.06135420004527
71,4,10,0.4,80,4.0,0.03617515741052061,16.03629688024521
