agent_ID,parameters_ID,stockout,CV,order_cost,leadtime,mean_gap,time
32,2,5,0.4,80,0.0,35.54087956104339,16.193301900227866
33,2,5,0.4,80,0.0,0.890626928386452,16.415198934078216
34,2,5,0.4,80,0.0,35.53425413378455,16.243829699357352
35,2,5,0.4,80,0.0,2.244927269559082,16.46789218187332
36,2,5,0.4,80,0.0,35.54050714227657,16.164173968633015
37,2,5,0.4,80,0.0,35.53225819985547,16.194037902355195
38,2,5,0.4,80,0.0,35.54280360726218,16.160334614912667
39,2,5,0.4,80,0.0,35.53491687222319,16.128887148698173
40,2,5,0.4,80,0.0,35.5432162678337,16.18629561662674
41,3,10,0.2,80,0.0,2.64848314410851,16.39369663397471
42,3,10,0.2,80,0.0,70.78837897123698,16.18480619986852
43,3,10,0.2,80,0.0,70.78683790522213,16.26229208310445
44,3,10,0.2,80,0.0,70.7895442732776,16.16296571890513
45,3,10,0.2,80,0.0,70.78269231881872,16.124371234575907
46,3,10,0.2,80,0.0,70.78346557267781,16.461680150032045
47,3,10,0.2,80,0.0,70.78870731912599,16.191548383235933
48,3,10,0.2,80,0.0,70.78664666158271,16.17221241792043
49,3,10,0.2,80,0.0,70.78989223432,16.295274233818056
50,3,10,0.2,80,0.0,70.78323687489033,16.197129233678183
51,3,10,0.2,80,0.0,2.9175029608185423,16.416994313398998
52,3,10,0.2,80,0.0,2.0572684206325347,16.450325119495393
53,3,10,0.2,80,0.0,70.78896003300302,16.378177098433177
54,3,10,0.2,80,0.0,3.473582852965991,16.45488473176956
55,3,10,0.2,80,0.0,2.6168839631413108,16.441349081198375
56,3,10,0.2,80,0.0,1.6826246869563055,16.5089447816213
57,3,10,0.2,80,0.0,4.7407946666476315,16.512064933776855
58,3,10,0.2,80,0.0,1.2982783134159208,16.442624668280285
59,3,10,0.2,80,0.0,3.264614218085788,16.474817566076915
60,3,10,0.2,80,0.0,70.79022063832076,16.395766484737397
61,4,10,0.4,80,0.0,67.64518163788617,16.23867735068003
62,4,10,0.4,80,0.0,1.3758509010824205,16.357248135407765
63,4,10,0.4,80,0.0,3.0433230105656555,16.431418367226918
64,4,10,0.4,80,0.0,3.2148286990073047,16.446926351388296
65,4,10,0.4,80,0.0,2.796099549124008,16.494083734353385
66,4,10,0.4,80,0.0,67.63830498917916,16.19843148390452
67,4,10,0.4,80,0.0,2.9057408346718665,16.454423101743064
68,4,10,0.4,80,0.0,67.64429350246107,16.209596399466196
69,4,10,0.4,80,0.0,3.0431605028521833,16.416155715783436
70,4,10,0.4,80,0.0,67.64159497334396,16.258554033438365
71,4,10,0.4,80,0.0,0.29147523599185515,16.42957891623179
72,4,10,0.4,80,0.0,67.65215410634673,16.218909581502277
73,4,10,0.4,80,0.0,67.64743172052547,16.281328650315604
74,4,10,0.4,80,0.0,67.6505788397333,16.242034685611724
75,4,10,0.4,80,0.0,67.65055358116582,16.258710932731628
76,4,10,0.4,80,0.0,1.7736631498427167,16.45315706729889
77,4,10,0.4,80,0.0,0.9782138309407001,16.517967518170675
78,4,10,0.4,80,0.0,1.033420892975983,16.323720383644105
79,4,10,0.4,80,0.0,67.64726488028708,16.267002852757773
80,4,10,0.4,80,0.0,67.64880230682273,16.262382837136588
81,5,5,0.2,360,0.0,16.32282598196943,16.25647404988607
82,5,5,0.2,360,0.0,16.321893368377502,16.266482583681743
83,5,5,0.2,360,0.0,16.32145033568199,16.318988633155822
84,5,5,0.2,360,0.0,16.320973778123506,16.22723628282547
85,5,5,0.2,360,0.0,3.299240921873929,16.207661668459576
86,5,5,0.2,360,0.0,8.258442916885674,16.346998719374337
87,5,5,0.2,360,0.0,16.322412703116825,16.19330946604411
88,5,5,0.2,360,0.0,16.32058160285745,16.160098683834075
89,5,5,0.2,360,0.0,6.927744481020495,16.423374831676483
90,5,5,0.2,360,0.0,16.322750854572725,16.206676717599233
