agent_ID,parameters_ID,stockout,CV,order_cost,mean_gap,time
1,1,10.0,0.4,80,1.4838092283505242,17.375796465078988
2,1,10.0,0.4,80,0.04611919252147057,17.550905966758727
3,1,10.0,0.4,80,0.03428094115906906,17.506616183122
4,1,10.0,0.4,80,0.0230497060019838,17.391284016768136
5,1,10.0,0.4,80,1.483231380923775,17.109659202893575
6,1,10.0,0.4,80,0.04460454514020422,17.40644701719284
7,1,10.0,0.4,80,1.4833924309473137,17.513581148783366
8,1,10.0,0.4,80,1.4832601158923364,17.474248484770456
9,1,10.0,0.4,80,1.4831420451356427,17.10237991809845
10,1,10.0,0.4,80,1.4835777399175434,17.09887513319651
11,1,10.0,0.4,80,0.015356484902565722,17.600080899397533
12,1,10.0,0.4,80,0.052513074305839534,17.36807258526484
13,1,10.0,0.4,80,1.4831462551957448,17.117699817816415
14,1,10.0,0.4,80,1.4833192006460378,17.154532897472382
15,1,10.0,0.4,80,0.03819478234268461,17.48440006573995
16,1,10.0,0.4,80,0.026014032003857764,17.450780483086906
17,1,10.0,0.4,80,1.4832875109992372,17.375902418295542
18,1,10.0,0.4,80,1.4831773640399344,17.218454500039417
19,1,10.0,0.4,80,0.06274707625395123,17.398566297690074
20,1,10.0,0.4,80,0.036654098857439865,17.38451195160548
21,2,25.0,0.4,80,0.029953984057837946,17.338366130987804
22,2,25.0,0.4,80,0.018605241381870308,17.35440636475881
23,2,25.0,0.4,80,0.03693887605521226,17.334221017360687
24,2,25.0,0.4,80,0.05553313048875166,17.77022240161896
25,2,25.0,0.4,80,0.01466916283283597,17.578501097361247
26,2,25.0,0.4,80,0.016963612932877747,17.750444916884103
27,2,25.0,0.4,80,0.01771235252590697,17.350105714797973
28,2,25.0,0.4,80,0.03015709515991675,17.874270435174306
29,2,25.0,0.4,80,0.011609764534850091,17.337572566668193
30,2,25.0,0.4,80,4.847628388410865,17.200823851426442
31,2,25.0,0.4,80,0.028809449940090378,17.336308618386585
32,2,25.0,0.4,80,0.03474207002794937,17.68105536699295
33,2,25.0,0.4,80,0.01556867942849918,17.567861700057982
34,2,25.0,0.4,80,0.06280354496801076,17.56749644676844
35,2,25.0,0.4,80,0.02080452947677042,17.652033098538716
36,2,25.0,0.4,80,0.05133474590784875,17.434964581330618
37,2,25.0,0.4,80,0.1044027770689048,17.34531328280767
