agent_ID,parameters_ID,stockout,CV,order_cost,mean_gap,time
160,8,100.0,0.4,360,0.009317453623302442,17.60962906678518
161,9,10.0,0.4,1280,-3.2943997900939385e-5,17.346145232518513
162,9,10.0,0.4,1280,7.116865902616354e-5,17.363464800516763
163,9,10.0,0.4,1280,-2.0511751623360387e-5,17.39342540105184
164,9,10.0,0.4,1280,-9.294677111315663e-5,17.4582391500473
165,9,10.0,0.4,1280,0.00012832998197172718,17.417721899350486
166,9,10.0,0.4,1280,6.91877468286195e-5,17.417329700787864
167,9,10.0,0.4,1280,6.790365051659197e-6,17.346400368213654
168,9,10.0,0.4,1280,-3.998574946611089e-5,17.345262602965036
169,9,10.0,0.4,1280,3.436073925789751e-5,17.35312408208847
170,9,10.0,0.4,1280,0.00015057233651466406,17.356610318024952
171,9,10.0,0.4,1280,-4.9086703955426805e-5,17.925558400154113
172,9,10.0,0.4,1280,0.00023375089185477416,17.56653691927592
173,9,10.0,0.4,1280,0.00012279205408726558,17.3732528646787
174,9,10.0,0.4,1280,1.8702593145036862e-5,17.378591434160867
175,9,10.0,0.4,1280,8.777487298419917e-5,17.32814041376114
176,9,10.0,0.4,1280,-6.679052566907351e-5,17.366785899798074
177,9,10.0,0.4,1280,-0.00015368446856806295,17.400408283869425
178,9,10.0,0.4,1280,5.63704151884854e-5,17.324299232165018
179,9,10.0,0.4,1280,-4.120956929485331e-7,17.739991585413616
180,9,10.0,0.4,1280,-8.693031970790676e-5,17.33774114847183
181,10,25.0,0.4,1280,0.00741846152108664,17.611986033121745
182,10,25.0,0.4,1280,0.0380047715945937,18.194010150432586
183,10,25.0,0.4,1280,0.022266208194631515,17.63616328239441
184,10,25.0,0.4,1280,0.45968613009143583,17.903404851754505
185,10,25.0,0.4,1280,0.05245973168662491,17.87902166843414
186,10,25.0,0.4,1280,0.03276536682932057,17.577831351757048
187,10,25.0,0.4,1280,0.05996529908761134,17.685535363356273
188,10,25.0,0.4,1280,0.022734468289025207,17.73543183406194
189,10,25.0,0.4,1280,0.05820469887382896,17.734249369303384
190,10,25.0,0.4,1280,0.06602787483782868,17.598424486319225
191,10,25.0,0.4,1280,0.014556070860242009,17.58555068572362
192,10,25.0,0.4,1280,0.015621567238420855,17.585010464986166
193,10,25.0,0.4,1280,0.04312889733454299,17.70070188442866
194,10,25.0,0.4,1280,0.037519046545429126,17.687864935398103
195,10,25.0,0.4,1280,0.02758539311947208,17.600694052378337
196,10,25.0,0.4,1280,0.04423654184813415,17.589103416601816
197,10,25.0,0.4,1280,0.031761728924831145,17.71281096537908
198,10,25.0,0.4,1280,0.03766284713029655,17.586623950799307
199,10,25.0,0.4,1280,0.020149730500496822,17.606208765506743
200,10,25.0,0.4,1280,0.45963555584390914,17.459572950998943
201,11,50.0,0.4,1280,0.032269820685713574,17.613041452566783
202,11,50.0,0.4,1280,0.015456967227683275,17.607941285769144
203,11,50.0,0.4,1280,0.021319996143940444,18.196555519104002
204,11,50.0,0.4,1280,0.018637447715853697,17.617967748641966
205,11,50.0,0.4,1280,0.012855547366868768,17.60011605024338
206,11,50.0,0.4,1280,0.030598583730911753,17.600045867760976
207,11,50.0,0.4,1280,0.013200646477228154,18.186829149723053
208,11,50.0,0.4,1280,0.01654876856026229,17.591776247819265
209,11,50.0,0.4,1280,0.010336168005094274,17.59161253372828
210,11,50.0,0.4,1280,0.019578215605830535,17.738829052448274
211,11,50.0,0.4,1280,0.029258834595764383,17.60816904703776
212,11,50.0,0.4,1280,0.026825583376374685,18.195406866073608
213,11,50.0,0.4,1280,-0.003743765595754234,17.61140256722768
214,11,50.0,0.4,1280,0.017926655717344607,18.204567833741507
215,11,50.0,0.4,1280,0.032621968083132814,18.062729116280874
216,11,50.0,0.4,1280,0.027630054845234245,17.99416699806849
217,11,50.0,0.4,1280,0.042014221204698686,18.047692267100015
218,11,50.0,0.4,1280,0.017485259549316484,18.081813367207847
219,11,50.0,0.4,1280,0.017918664768532534,17.70267165104548
220,11,50.0,0.4,1280,0.021046283325713545,17.630400200684864
221,12,100.0,0.4,1280,0.07302986798084508,17.609023169676462
222,12,100.0,0.4,1280,0.033020730021046156,17.62652658224106
223,12,100.0,0.4,1280,0.019559197380724886,17.606155467033386
224,12,100.0,0.4,1280,0.01961443905452598,17.59986691872279
225,12,100.0,0.4,1280,0.016556648538097855,17.601497133572895
226,12,100.0,0.4,1280,0.006503331712806618,17.92067974805832
227,12,100.0,0.4,1280,0.010426692524186517,17.921921451886494
228,12,100.0,0.4,1280,0.014415101409183511,17.8029945174853
229,12,100.0,0.4,1280,0.0064989936834397195,17.95643721818924
230,12,100.0,0.4,1280,0.03692172507328733,17.991426567236584
231,12,100.0,0.4,1280,0.017331701998106658,17.950390684604645
232,12,100.0,0.4,1280,0.019206010753345056,17.766358800729115
233,12,100.0,0.4,1280,0.0034436868960818663,17.961570914586385
234,12,100.0,0.4,1280,0.01935736728760038,17.651593085130056
235,12,100.0,0.4,1280,0.05906931627146215,17.62854906717936
236,12,100.0,0.4,1280,0.018021265720737305,18.20272767941157
237,12,100.0,0.4,1280,0.027481915812295834,17.613424034913383
238,12,100.0,0.4,1280,0.032013888265383816,17.629247097174325
239,12,100.0,0.4,1280,0.007864436346122551,17.633743166923523
240,12,100.0,0.4,1280,0.018889052105036157,17.86808303197225
