agent_ID,parameters_ID,stockout,CV,order_cost,leadtime,mean_gap,time
1,1,5,0.2,80,0.0,0.04019828565828727,15.746705583731334
2,1,5,0.2,80,0.0,0.033343982269936755,15.794945696989695
3,1,5,0.2,80,0.0,0.059659511209580046,16.117344748973846
4,1,5,0.2,80,0.0,0.03923071516014868,15.789652597904205
5,1,5,0.2,80,0.0,0.06377749792919007,15.315563933054607
6,1,5,0.2,80,0.0,0.035427010748714335,15.672600714365641
7,1,5,0.2,80,0.0,36.64225749375005,16.212788899739582
8,1,5,0.2,80,0.0,1.6083279437242,16.257805665334065
9,1,5,0.2,80,0.0,0.057275183769876024,16.214947732289634
10,1,5,0.2,80,0.0,0.042301042913703665,16.17894330024719
11,1,5,0.2,80,0.0,0.02877475984594605,16.817950797080993
12,1,5,0.2,80,0.0,36.64088764875085,16.262486350536346
13,1,5,0.2,80,0.0,0.03844167242619364,15.51108233531316
14,1,5,0.2,80,0.0,0.03800931995999772,15.400814350446066
15,1,5,0.2,80,0.0,0.04278701037432314,15.569071133931478
16,1,5,0.2,80,0.0,0.03333805125371855,15.73927903175354
17,1,5,0.2,80,0.0,0.03795464642667654,15.668788981437682
18,1,5,0.2,80,0.0,0.038414452149222,15.633691767851511
19,1,5,0.2,80,0.0,0.0361670690975094,15.5207647840182
20,1,5,0.2,80,0.0,0.03938490502890436,16.048552131652833
21,2,5,0.4,80,0.0,35.539681896334734,14.834886280695597
22,2,5,0.4,80,0.0,35.539688262488546,14.919932730992635
23,2,5,0.4,80,0.0,0.026622852071439218,14.957959032058715
24,2,5,0.4,80,0.0,0.08375794218320981,14.947838234901429
25,2,5,0.4,80,0.0,0.03245203428931697,15.01685794989268
26,2,5,0.4,80,0.0,0.025020712272612714,15.013581065336863
27,2,5,0.4,80,0.0,0.023738621419188397,15.020781052112579
28,2,5,0.4,80,0.0,0.023471937486640452,15.020636785030366
29,2,5,0.4,80,0.0,0.024029827690262805,15.032631981372834
30,2,5,0.4,80,0.0,0.0254323521424651,15.040939748287201
31,2,5,0.4,80,0.0,35.54140707997738,14.910230648517608
32,2,5,0.4,80,0.0,0.025088373562157287,15.040439065297445
33,2,5,0.4,80,0.0,0.09643541859901385,14.968309267361958
34,2,5,0.4,80,0.0,1.2196398025011088,14.973141551017761
35,2,5,0.4,80,0.0,0.022799657904281345,15.02607700030009
36,2,5,0.4,80,0.0,35.54284849610643,14.89587768316269
37,2,5,0.4,80,0.0,0.030982514186210963,15.047437830766041
38,2,5,0.4,80,0.0,0.028200908304281194,15.036739234129588
39,2,5,0.4,80,0.0,7.8128382279551305,14.946933217843373
40,2,5,0.4,80,0.0,35.545302996102365,14.927118718624115
41,3,10,0.2,80,0.0,0.054611712884554554,15.021041814486185
42,3,10,0.2,80,0.0,0.04369446790279997,15.021201964219411
43,3,10,0.2,80,0.0,0.03534651659647841,15.021102253595988
44,3,10,0.2,80,0.0,1.244149439926846,15.02520276705424
45,3,10,0.2,80,0.0,0.03331162903376396,15.011106932163239
46,3,10,0.2,80,0.0,0.041186078689385876,15.00659946600596
47,3,10,0.2,80,0.0,0.04375358550415643,15.013427265485127
48,3,10,0.2,80,0.0,0.05823166118349398,15.009208563963572
49,3,10,0.2,80,0.0,0.03690962055029159,15.004400134086609
50,3,10,0.2,80,0.0,0.03857635568814532,14.997884313265482
51,3,10,0.2,80,0.0,0.03582483241144479,15.032065916061402
52,3,10,0.2,80,0.0,0.03578619371832365,14.991603799661
53,3,10,0.2,80,0.0,0.04981278946959438,14.993423283100128
54,3,10,0.2,80,0.0,0.03991582728215427,14.979803315798442
55,3,10,0.2,80,0.0,0.03802954508663573,14.986543301741282
56,3,10,0.2,80,0.0,0.03625457615167344,14.984026233355204
57,3,10,0.2,80,0.0,0.036574318253243275,14.971394884586335
58,3,10,0.2,80,0.0,0.04112782943829754,14.997101016839345
59,3,10,0.2,80,0.0,0.034489904718119135,15.031288468837738
60,3,10,0.2,80,0.0,0.08196553664550749,14.988873231410981
61,4,10,0.4,80,0.0,0.03360668380909641,15.000018966197967
62,4,10,0.4,80,0.0,0.024248501172081667,15.015030129750569
63,4,10,0.4,80,0.0,0.02530309942786681,15.025955998897553
64,4,10,0.4,80,0.0,67.63951653930576,14.909956284364064
65,4,10,0.4,80,0.0,0.3422496613619518,14.966918400923412
66,4,10,0.4,80,0.0,0.033830815321798886,15.036526449521382
67,4,10,0.4,80,0.0,0.03462118307927576,15.010513548056284
68,4,10,0.4,80,0.0,0.026743080109041934,15.008403650919597
69,4,10,0.4,80,0.0,67.64429372153771,14.906791536013285
70,4,10,0.4,80,0.0,67.64536373896172,14.894265532493591
71,4,10,0.4,80,0.0,0.023648771244576608,15.056170880794525
72,4,10,0.4,80,0.0,0.023416197444921235,15.029901349544526
73,4,10,0.4,80,0.0,0.0233736891675199,15.029438066482545
74,4,10,0.4,80,0.0,0.026649117680837078,15.024620532989502
75,4,10,0.4,80,0.0,0.03195326135508831,15.014890551567078
76,4,10,0.4,80,0.0,0.024349090296094097,15.038880499204
77,4,10,0.4,80,0.0,0.024150672238266762,15.033732032775879
78,4,10,0.4,80,0.0,0.02224906954773783,15.046200267473857
79,4,10,0.4,80,0.0,0.021682892708092358,15.051950184504191
80,4,10,0.4,80,0.0,0.02469784734712299,15.055456550916036
81,5,5,0.2,360,0.0,0.04884911389457828,15.038217016061147
82,5,5,0.2,360,0.0,0.05427136051540302,15.040454884370169
83,5,5,0.2,360,0.0,16.32136685711454,15.008661913871766
84,5,5,0.2,360,0.0,0.07708561047900922,15.059590180714926
